name_product,discription_product,colors_product,price_product,catégorie
https://static.nike.com/a/images/c_limit,w_318,f_auto/t_product_v1/e40bb724-7346-45d7-9d3e-d7b4403c83ef/mercurial-superfly-7-academy-mds-mg-multi-ground-football-boot-QsNZhr.jpg,Nike Mercurial Superfly 7 Academy MDS MGMulti-Ground Football Boot,Multi-Ground Football Boot,1 Colour,MAD 1.149,Men's Football Shoes(133)
https://static.nike.com/a/images/c_limit,w_318,f_auto/t_product_v1/d95fb936-d1fc-4ce4-98d4-c54703463086/mercurial-superfly-7-elite-mds-ag-pro-football-boot-S34qf5.jpg,Nike Mercurial Superfly 7 Elite MDS AG-PROArtificial-Grass Football Boot,Artificial-Grass Football Boot,1 Colour,MAD 3.509,Men's Football Shoes(133)
https://static.nike.com/a/images/c_limit,w_318,f_auto/t_product_v1/3c227ae5-b316-4372-9dc1-2117e39556f8/mercurial-superfly-7-academy-mg-multi-ground-football-boot-7sKx8p.jpg,Nike Mercurial Superfly 7 Academy MGMulti-Ground Football Boot,Multi-Ground Football Boot,5 Colours,MAD 1.099,Men's Football Shoes(133)
https://static.nike.com/a/images/c_limit,w_318,f_auto/t_product_v1/bu7da48xk7dsncxeetdc/tiempo-legend-8-pro-sg-football-boot-bGx6D4.jpg,Nike Tiempo Legend 8 Pro SGSoft-Ground Football Boot,Soft-Ground Football Boot,2 Colours,MAD 1.579,Men's Football Shoes(133)
https://static.nike.com/a/images/c_limit,w_318,f_auto/t_product_v1/51d439d3-442f-4d28-aaf2-e7efb81dfb34/phantom-scorpion-academy-mg-multi-ground-football-boot-j60FpR.jpg,Nike Phantom Scorpion Academy MGMulti-Ground Football Boot,Multi-Ground Football Boot,1 Colour,MAD 1.029,Men's Football Shoes(133)
https://static.nike.com/a/images/c_limit,w_318,f_auto/t_product_v1/c934d318-1047-4e00-aec7-37173fa11865/mercurial-superfly-7-elite-fg-football-boot-94j6sh.jpg,Nike Mercurial Superfly 7 Elite FGFirm-Ground Football Boot,Firm-Ground Football Boot,6 Colours,MAD 3.269,Men's Football Shoes(133)
https://static.nike.com/a/images/c_limit,w_318,f_auto/t_product_v1/f9lloyfjicbevgmcn3lb/mercurial-vapor-13-academy-tf-football-shoe-sKR28X.jpg,Nike Mercurial Vapor 13 Academy TFTurf Football Shoe,Turf Football Shoe,4 Colours,MAD 969,Men's Football Shoes(133)
https://static.nike.com/a/images/c_limit,w_318,f_auto/t_product_v1/f2b24835-e0a8-4162-b030-3b46932869c1/mercurial-vapor-13-academy-ic-indoor-court-football-shoe-l7LQJZ.jpg,Nike Mercurial Vapor 13 Academy ICIndoor/Court Football Shoe,Indoor/Court Football Shoe,2 Colours,MAD 969,Men's Football Shoes(133)
https://static.nike.com/a/images/c_limit,w_318,f_auto/t_product_v1/f4a7065d-e4ec-4a80-8223-ca0752e4e8fb/jordan-why-not-zer04-family-basketball-shoe-RZdGZW.jpg,Jordan Why Not? Zer0.4 'Family'Basketball Shoe,Basketball Shoe,1 Colour,MAD 1.699,Men's Jordan Shoes(39)
https://static.nike.com/a/images/c_limit,w_318,f_auto/t_product_v1/c6b1247a-369c-4273-ab30-73fcec9a93da/jordan-why-not-zer04-upbringing-basketball-shoe-Tmr8c2.jpg,Jordan 'Why Not?' Zer0.4 "Upbringing"Basketball Shoe,Basketball Shoe,1 Colour,MAD 1.699,Men's Jordan Shoes(39)
https://static.nike.com/a/images/c_limit,w_318,f_auto/t_product_v1/c0777cf6-40b9-4a40-b8ab-5864a6e06447/air-jordan-xxxv-basketball-shoe-bGv0b6.jpg,Air Jordan XXXVBasketball Shoe,Basketball Shoe,2 Colours,MAD 2.239,Men's Jordan Shoes(39)
https://static.nike.com/a/images/c_limit,w_318,f_auto/t_product_v1/9dbd508f-69bc-414e-8649-4564b9ed7875/jordan-react-elevation-basketball-shoe-5p3f3R.jpg,Jordan React ElevationMen's Basketball Shoe,Men's Basketball Shoe,2 Colours,MAD 1.449,Men's Jordan Shoes(39)
https://static.nike.com/a/images/c_limit,w_318,f_auto/t_product_v1/i1-a1baccb1-c212-499d-b194-bfe6044699e8/air-jordan-1-mid-shoe-RRTg1P1y.jpg,Air Jordan 1 MidShoe,Shoe,2 Colours,MAD 1.449,Men's Jordan Shoes(39)
https://static.nike.com/a/images/c_limit,w_318,f_auto/t_product_v1/fb3b34dc-0735-4359-8d3f-0678a5760cb7/jordan-zoom-92-shoe-31zKhf.jpg,Jordan Zoom '92Men's Shoe,Men's Shoe,3 Colours,MAD 1.819,Men's Jordan Shoes(39)
https://static.nike.com/a/images/c_limit,w_318,f_auto/t_product_v1/8e51afba-053a-49ae-bfff-761f0a09ae27/jordan-one-take-ii-basketball-shoe-k4Ql69.jpg,Jordan One Take IIBasketball Shoe,Basketball Shoe,1 Colour,MAD 1.219,Men's Jordan Shoes(39)
https://static.nike.com/a/images/c_limit,w_318,f_auto/t_product_v1/i1-5383cc87-765a-4a90-86a1-9055b5b930b7/air-jordan-1-low-shoe-v2kdOZ.jpg,Air Jordan 1 LowShoe,Shoe,2 Colours,MAD 1.339,Men's Jordan Shoes(39)
